Dominant_topic,Perc_Contrib,Topic_Keywords,Data_Lemmatized,Content,Aspect,Sentiment,Score
0,0.591,"good, app, service, great, gojek, use, easy, well, help, helpful","['new', 'update', 'use', 'pay', 'later']",new update use pay later,User Experience,Negative,0.9900659322738647
0,0.466,"good, app, service, great, gojek, use, easy, well, help, helpful","['always', 'good', 'ride']",always good ride,User Experience,Positive,0.9998756647109985
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['helpful', 'app', 'situation']",helpful app situation,User Experience,Positive,0.9969546794891357
0,0.452,"good, app, service, great, gojek, use, easy, well, help, helpful",['arrive'],arrive,User Experience,Positive,0.9987025260925293
0,0.59,"good, app, service, great, gojek, use, easy, well, help, helpful","['platform', 'fee', 'mean', 'charge', 'explanation']",platform fee mean charge explanation,User Experience,Negative,0.9938389658927917
1,0.585,"driver, get, order, bad, time, customer, always, cancel, star, find","['high', 'fare', 'rate', 'administrator', 'fee', 'rainy', 'day', 'make', 'hard', 'get', 'driver']",high fare rate administrator fee rainy day make hard get driver,Service,Negative,0.9888247847557068
1,0.649,"driver, get, order, bad, time, customer, always, cancel, star, find","['star', 'sometimes', 'driver', 'rude']",star sometimes driver rude,Service,Negative,0.9987701773643494
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'application', 'helpfull']",great application helpfull,User Experience,Positive,0.9996562004089355
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['fast', 'safe', 'helpful']",fast safe helpful,User Experience,Positive,0.9995620846748352
0,0.711,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'easy', 'use', 'lag']",good app easy use lag,User Experience,Positive,0.9861780405044556
0,0.673,"good, app, service, great, gojek, use, easy, well, help, helpful",['easy'],easy,User Experience,Positive,0.9972309470176697
0,0.672,"good, app, service, great, gojek, use, easy, well, help, helpful",['amazing'],amazing,User Experience,Positive,0.999875545501709
2,0.421,"gopay, crash, keep, top, update, work, still, account, close, fix","['ridiculous', 'even', 'open', 'app', 'god', 'sake']",ridiculous even open app god sake,Payment,Negative,0.9995693564414978
0,0.803,"good, app, service, great, gojek, use, easy, well, help, helpful","['awesome', 'app', 'life', 'ever']",awesome app life ever,User Experience,Positive,0.999813973903656
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'easy', 'use']",great easy use,User Experience,Positive,0.9994826316833496
2,0.387,"gopay, crash, keep, top, update, work, still, account, close, fix","['stupid', 'app', 'many', 'bug', 'decide', 'entire', 'system', 'lame']",stupid app many bug decide entire system lame,Payment,Negative,0.9998101592063904
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['helpful', 'satisfied']",helpful satisfied,User Experience,Positive,0.9998002648353577
0,0.475,"good, app, service, great, gojek, use, easy, well, help, helpful","['actually', 'app', 'useful', 'previous', 'version']",actually app useful previous version,User Experience,Positive,0.9933913946151733
0,0.842,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'promo', 'hemat', 'mode', 'free', 'delivery']",good promo hemat mode free delivery,User Experience,Positive,0.9971668124198914
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'use']",easy use,User Experience,Positive,0.9884273409843445
0,0.551,"good, app, service, great, gojek, use, easy, well, help, helpful","['use', 'payment']",use payment,User Experience,Positive,0.897420346736908
0,0.801,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'thank', 'much', 'gojek']",good thank much gojek,User Experience,Positive,0.9998522996902466
0,0.553,"good, app, service, great, gojek, use, easy, well, help, helpful","['usefull', 'especially', 'use', 'gopay', 'get', 'low', 'fare']",usefull especially use gopay get low fare,User Experience,Negative,0.8011406660079956
0,0.538,"good, app, service, great, gojek, use, easy, well, help, helpful","['get', 'promo', 'last', 'year']",get promo last year,User Experience,Negative,0.7027953267097473
1,0.506,"driver, get, order, bad, time, customer, always, cancel, star, find","['error', 'happen', 'lunch', 'time']",error happen lunch time,Service,Negative,0.9974486231803894
0,0.587,"good, app, service, great, gojek, use, easy, well, help, helpful","['go', 'launch', 'gohelper', 'accommodate', 'daily', 'worker', 'need']",go launch gohelper accommodate daily worker need,User Experience,Positive,0.9865348935127258
0,0.771,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'nicely', 'application']",good nicely application,User Experience,Positive,0.9998712539672852
1,0.372,"driver, get, order, bad, time, customer, always, cancel, star, find","['adrress', 'always', 'play', 'address', 'malang']",adrress always play address malang,Service,Negative,0.9884651899337769
2,0.543,"gopay, crash, keep, top, update, work, still, account, close, fix","['unable', 'open', 'often']",unable open often,Payment,Negative,0.9995794892311096
1,0.606,"driver, get, order, bad, time, customer, always, cancel, star, find","['give', 'grab', 'car', 'run', 'monie', 'way', 'unreasonable', 'feel', 'rest']",give grab car run monie way unreasonable feel rest,Service,Negative,0.9989421963691711
0,0.37,"good, app, service, great, gojek, use, easy, well, help, helpful","['fix', 'gps']",fix gps,User Experience,Negative,0.7665470242500305
0,0.731,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'practice']",easy practice,User Experience,Positive,0.997345507144928
1,0.595,"driver, get, order, bad, time, customer, always, cancel, star, find","['cancel', 'grabfood', 'order']",cancel grabfood order,Service,Negative,0.9993960857391357
0,0.67,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'driver', 'great', 'service']",good driver great service,User Experience,Positive,0.9998236298561096
0,0.536,"good, app, service, great, gojek, use, easy, well, help, helpful","['helpful', 'driver', 'competitive', 'fare']",helpful driver competitive fare,User Experience,Positive,0.9995749592781067
1,0.683,"driver, get, order, bad, time, customer, always, cancel, star, find","['car', 'always', 'far', 'away', 'need', 'wait', 'least', 'min']",car always far away need wait least min,Service,Negative,0.9870977997779846
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'application', 'helpful']",great application helpful,User Experience,Positive,0.9997928738594055
0,0.803,"good, app, service, great, gojek, use, easy, well, help, helpful","['helpfull', 'application', 'good', 'job']",helpfull application good job,User Experience,Positive,0.9997681975364685
1,0.511,"driver, get, order, bad, time, customer, always, cancel, star, find","['drive', 'carefully']",drive carefully,Service,Positive,0.9889336824417114
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'transportation']",good transportation,User Experience,Positive,0.9998401403427124
0,0.551,"good, app, service, great, gojek, use, easy, well, help, helpful","['slow', 'application']",slow application,User Experience,Negative,0.9996918439865112
0,0.762,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'experience', 'app']",good experience app,User Experience,Positive,0.9998513460159302
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['aplication', 'good', 'job']",aplication good job,User Experience,Positive,0.9998120665550232
1,0.575,"driver, get, order, bad, time, customer, always, cancel, star, find","['driver', 'accept', 'order', 'run', 'away']",driver accept order run away,Service,Negative,0.9990822076797485
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'usefull', 'app']",great usefull app,User Experience,Positive,0.9993565678596497
0,0.755,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'ingame', 'purchase']",good ingame purchase,User Experience,Positive,0.9997478127479553
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['nice', 'app', 'useful']",nice app useful,User Experience,Positive,0.9994751811027527
0,0.53,"good, app, service, great, gojek, use, easy, well, help, helpful","['bad', 'app', 'always', 'error', 'use', 'app']",bad app always error use app,User Experience,Negative,0.9996552467346191
0,0.604,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'finger']",easy finger,User Experience,Positive,0.9721179604530334
0,0.638,"good, app, service, great, gojek, use, easy, well, help, helpful","['cheaper', 'offordable']",cheaper offordable,User Experience,Positive,0.9635828137397766
0,0.756,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'applicationvery', 'useful']",great applicationvery useful,User Experience,Positive,0.9994856119155884
0,0.372,"good, app, service, great, gojek, use, easy, well, help, helpful","['thank', 'fix', 'respond', 'rate', 'change', 'star', 'gojek']",thank fix respond rate change star gojek,User Experience,Positive,0.9954352974891663
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['nice', 'easy', 'use']",nice easy use,User Experience,Positive,0.9996622800827026
0,0.796,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'great', 'experience']",good app great experience,User Experience,Positive,0.9998537302017212
1,0.473,"driver, get, order, bad, time, customer, always, cancel, star, find","['dissapointe', 'cashback', 'event', 'clickbait']",dissapointe cashback event clickbait,Service,Negative,0.9985223412513733
0,0.536,"good, app, service, great, gojek, use, easy, well, help, helpful","['quick', 'time', 'gentle']",quick time gentle,User Experience,Positive,0.9993329644203186
2,0.541,"gopay, crash, keep, top, update, work, still, account, close, fix","['get', 'new', 'user', 'first', 'time', 'set', 'know', 'use', 'phone', 'number', 'get', 'code', 'realise', 'phone', 'number', 'inactive', 'already', 'top', 'fix']",get new user first time set know use phone number get code realise phone number inactive already top fix,Payment,Negative,0.999360978603363
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'application', 'helpful']",good application helpful,User Experience,Positive,0.9997863173484802
0,0.467,"good, app, service, great, gojek, use, easy, well, help, helpful","['update', 'combine', 'voucher', 'update', 'guy']",update combine voucher update guy,User Experience,Negative,0.9839537143707275
2,0.47,"gopay, crash, keep, top, update, work, still, account, close, fix","['update', 'reinstall']",update reinstall,Payment,Positive,0.7349503040313721
0,0.801,"good, app, service, great, gojek, use, easy, well, help, helpful","['make', 'life', 'much', 'easy']",make life much easy,User Experience,Positive,0.9994446635246277
0,0.665,"good, app, service, great, gojek, use, easy, well, help, helpful","['thing', 'unhappy', 'price', 'keep', 'increase']",thing unhappy price keep increase,User Experience,Negative,0.9945376515388489
2,0.59,"gopay, crash, keep, top, update, work, still, account, close, fix","['login', 'delete', 'old', 'review']",login delete old review,Payment,Negative,0.9997151494026184
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['service', 'reasonable']",service reasonable,User Experience,Positive,0.9985218644142151
2,0.534,"gopay, crash, keep, top, update, work, still, account, close, fix","['use', 'gopay', 'update', 'solution', 'work', 'edit', 'solve']",use gopay update solution work edit solve,Payment,Negative,0.9418565630912781
0,0.802,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'competitive', 'transport', 'provider']",good competitive transport provider,User Experience,Positive,0.9997883439064026
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['nice', 'helpful', 'app']",nice helpful app,User Experience,Positive,0.9997476935386658
0,0.472,"good, app, service, great, gojek, use, easy, well, help, helpful","['much', 'well', 'guy', 'make', 'sure', 'driver', 'know', 'use', 'gps']",much well guy make sure driver know use gps,User Experience,Positive,0.993313729763031
1,0.669,"driver, get, order, bad, time, customer, always, cancel, star, find","['gojek', 'driver', 'cancel', 'order', 'give', 'heavy', 'penalty', 'terminate', 'individual', 'licence']",gojek driver cancel order give heavy penalty terminate individual licence,Service,Negative,0.9991538524627686
1,0.521,"driver, get, order, bad, time, customer, always, cancel, star, find","['know', 'book']",know book,Service,Positive,0.9959226846694946
1,0.444,"driver, get, order, bad, time, customer, always, cancel, star, find","['doctor', 'stop', 'long', 'patient']",doctor stop long patient,Service,Negative,0.9818809032440186
1,0.649,"driver, get, order, bad, time, customer, always, cancel, star, find","['order', 'city', 'driver', 'drop', 'electronic', 'city', 'say', 'pay', 'cash', 'town', 'visitor', 'drop', 'wrong', 'address']",order city driver drop electronic city say pay cash town visitor drop wrong address,Service,Negative,0.9989964365959167
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'paylater', 'use']",good paylater use,User Experience,Positive,0.9976354837417603
0,0.618,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'pricing', 'town']",good pricing town,User Experience,Positive,0.9998078942298889
0,0.551,"good, app, service, great, gojek, use, easy, well, help, helpful","['work', 'great']",work great,User Experience,Positive,0.9998694658279419
0,0.624,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'alternative', 'transportation']",good alternative transportation,User Experience,Positive,0.999825656414032
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['helpful', 'application', 'thank']",helpful application thank,User Experience,Positive,0.9998229146003723
0,0.801,"good, app, service, great, gojek, use, easy, well, help, helpful","['nice', 'app', 'helpful', 'gojek']",nice app helpful gojek,User Experience,Positive,0.9993537068367004
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'service']",good app service,User Experience,Positive,0.9998243451118469
0,0.62,"good, app, service, great, gojek, use, easy, well, help, helpful","['love', 'application', 'system']",love application system,User Experience,Positive,0.9997037053108215
0,0.62,"good, app, service, great, gojek, use, easy, well, help, helpful","['use', 'year', 'complaint']",use year complaint,User Experience,Negative,0.9932700991630554
0,0.695,"good, app, service, great, gojek, use, easy, well, help, helpful","['pruchase', 'subscription']",pruchase subscription,User Experience,Negative,0.9419943690299988
0,0.486,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'driver', 'goid', 'navigational', 'skilk']",great driver goid navigational skilk,User Experience,Positive,0.9977074861526489
2,0.456,"gopay, crash, keep, top, update, work, still, account, close, fix","['unable', 'buy', 'ciggarete', 'fix']",unable buy ciggarete fix,Payment,Negative,0.9996663331985474
0,0.605,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'experience', 'problem']",great experience problem,User Experience,Positive,0.9706677794456482
0,0.389,"good, app, service, great, gojek, use, easy, well, help, helpful","['problem', 'set', 'destination', 'nowadays']",problem set destination nowadays,User Experience,Negative,0.9930692911148071
0,0.615,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'get', 'promo', 'haha']",good get promo haha,User Experience,Positive,0.9933393597602844
0,0.62,"good, app, service, great, gojek, use, easy, well, help, helpful","['customer', 'service', 'help']",customer service help,User Experience,Positive,0.9778929352760315
0,0.731,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'practice']",easy practice,User Experience,Positive,0.997345507144928
0,0.541,"good, app, service, great, gojek, use, easy, well, help, helpful","['fabulous', 'incredibly', 'helpful']",fabulous incredibly helpful,User Experience,Positive,0.9998815059661865
0,0.556,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'get', 'connect', 'need', 'raid']",easy get connect need raid,User Experience,Negative,0.9761084914207458
0,0.731,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'superapp']",good superapp,User Experience,Positive,0.999852180480957
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'use']",easy use,User Experience,Positive,0.9884273409843445
2,0.582,"gopay, crash, keep, top, update, work, still, account, close, fix","['fix', 'make', 'pin', 'gopay', 'open', 'app', 'never', 'activate', 'gopay', 'make', 'pin']",fix make pin gopay open app never activate gopay make pin,Payment,Negative,0.9994044303894043
0,0.698,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'usei']",easy usei,User Experience,Positive,0.6938226222991943
0,0.762,"good, app, service, great, gojek, use, easy, well, help, helpful","['cheap', 'well', 'experience']",cheap well experience,User Experience,Negative,0.9836292862892151
0,0.803,"good, app, service, great, gojek, use, easy, well, help, helpful","['helpful', 'easy', 'use', 'app']",helpful easy use app,User Experience,Positive,0.9986868500709534
2,0.471,"gopay, crash, keep, top, update, work, still, account, close, fix","['keep', 'crash']",keep crash,Payment,Negative,0.9802184104919434
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'helpfull', 'aplication']",good helpfull aplication,User Experience,Positive,0.9990103244781494
0,0.53,"good, app, service, great, gojek, use, easy, well, help, helpful","['prefer', 'old', 'many', 'upgrade']",prefer old many upgrade,User Experience,Negative,0.9656878709793091
0,0.704,"good, app, service, great, gojek, use, easy, well, help, helpful","['nice', 'safety', 'also', 'friendly']",nice safety also friendly,User Experience,Positive,0.9997243285179138
0,0.611,"good, app, service, great, gojek, use, easy, well, help, helpful","['time', 'prioritize', 'trust', 'indonesian', 'gojek', 'consumer']",time prioritize trust indonesian gojek consumer,User Experience,Positive,0.9594701528549194
0,0.537,"good, app, service, great, gojek, use, easy, well, help, helpful","['friendly', 'user', 'hard', 'time']",friendly user hard time,User Experience,Negative,0.9155097603797913
0,0.669,"good, app, service, great, gojek, use, easy, well, help, helpful","['cashback', 'use', 'pay', 'transaction']",cashback use pay transaction,User Experience,Negative,0.9871363639831543
0,0.539,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'car', 'pickup', 'service']",good car pickup service,User Experience,Positive,0.9974241256713867
2,0.535,"gopay, crash, keep, top, update, work, still, account, close, fix","['application', 'payment', 'method', 'credit', 'card']",application payment method credit card,Payment,Negative,0.8893483877182007
0,0.551,"good, app, service, great, gojek, use, easy, well, help, helpful","['work', 'fast']",work fast,User Experience,Positive,0.9997115731239319
0,0.699,"good, app, service, great, gojek, use, easy, well, help, helpful","['live', 'app', 'much', 'always', 'lifesaver']",live app much always lifesaver,User Experience,Positive,0.9988590478897095
0,0.369,"good, app, service, great, gojek, use, easy, well, help, helpful","['chat', 'driver']",chat driver,User Experience,Negative,0.9177367091178894
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'helpfull']",good app helpfull,User Experience,Positive,0.9997907280921936
0,0.675,"good, app, service, great, gojek, use, easy, well, help, helpful","['pretty', 'good', 'driver', 'also', 'mention', 'gojek', 'help']",pretty good driver also mention gojek help,User Experience,Positive,0.9982472658157349
1,0.498,"driver, get, order, bad, time, customer, always, cancel, star, find","['help', 'tonight', 'lose', 'key', 'think', 'cap', 'pick', 'let', 'know', 'content', 'candy', 'thank', 'lot']",help tonight lose key think cap pick let know content candy thank lot,Service,Negative,0.7491809725761414
0,0.451,"good, app, service, great, gojek, use, easy, well, help, helpful",['busy'],busy,User Experience,Negative,0.9995279312133789
0,0.62,"good, app, service, great, gojek, use, easy, well, help, helpful","['far', 'service', 'good']",far service good,User Experience,Positive,0.9997596144676208
0,0.55,"good, app, service, great, gojek, use, easy, well, help, helpful","['reliable', 'always']",reliable always,User Experience,Positive,0.9998561143875122
1,0.4,"driver, get, order, bad, time, customer, always, cancel, star, find","['ad', 'driver', 'wkwk', 'driver', 'lol']",ad driver wkwk driver lol,Service,Negative,0.9795655012130737
0,0.451,"good, app, service, great, gojek, use, easy, well, help, helpful",['driver'],driver,User Experience,Positive,0.9928614497184753
1,0.407,"driver, get, order, bad, time, customer, always, cancel, star, find","['error', 'order', 'gofood']",error order gofood,Service,Negative,0.9993140697479248
0,0.784,"good, app, service, great, gojek, use, easy, well, help, helpful","['cheep', 'cost', 'good', 'servicing']",cheep cost good servicing,User Experience,Positive,0.9867638945579529
1,0.514,"driver, get, order, bad, time, customer, always, cancel, star, find","['helpful', 'driver', 'clean', 'car', 'safety', 'driver']",helpful driver clean car safety driver,Service,Positive,0.9973803162574768
1,0.632,"driver, get, order, bad, time, customer, always, cancel, star, find","['hard', 'get', 'help', 'gojek', 'trying', 'find', 'cibubur', 'find', 'exactly']",hard get help gojek trying find cibubur find exactly,Service,Negative,0.9954130053520203
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'transport', 'app']",good transport app,User Experience,Positive,0.9997748732566833
0,0.826,"good, app, service, great, gojek, use, easy, well, help, helpful","['thank', 'much', 'help', 'daily', 'activity']",thank much help daily activity,User Experience,Positive,0.9990580677986145
0,0.67,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'app', 'full', 'disc']",great app full disc,User Experience,Positive,0.9998013377189636
1,0.457,"driver, get, order, bad, time, customer, always, cancel, star, find","['gojek', 'motorcar', 'arrive', 'fast', 'follow', 'order', 'pick', 'pm', 'keep', 'good', 'work']",gojek motorcar arrive fast follow order pick pm keep good work,Service,Positive,0.9951404333114624
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'app', 'helpful']",great app helpful,User Experience,Positive,0.9997349381446838
2,0.471,"gopay, crash, keep, top, update, work, still, account, close, fix","['fix', 'ui']",fix ui,Payment,Negative,0.958786129951477
0,0.796,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'experience', 'good', 'discount']",good experience good discount,User Experience,Positive,0.9998352527618408
0,0.826,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'help', 'indonesian', 'people']",good app help indonesian people,User Experience,Positive,0.9996631145477295
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'service', 'cheap']",good service cheap,User Experience,Positive,0.9221984148025513
0,0.803,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'service', 'good', 'promo']",good service good promo,User Experience,Positive,0.9997251629829407
0,0.619,"good, app, service, great, gojek, use, easy, well, help, helpful","['driver', 'polite', 'helpful']",driver polite helpful,User Experience,Positive,0.9966398477554321
0,0.62,"good, app, service, great, gojek, use, easy, well, help, helpful","['thank', 'service', 'team']",thank service team,User Experience,Positive,0.9998304843902588
0,0.655,"good, app, service, great, gojek, use, easy, well, help, helpful","['term', 'feature', 'creep', 'mean', 'dev']",term feature creep mean dev,User Experience,Negative,0.998932421207428
2,0.552,"gopay, crash, keep, top, update, work, still, account, close, fix","['send', 'otp', 'phone']",send otp phone,Payment,Negative,0.9928956627845764
0,0.709,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'far', 'help', 'lot']",good app far help lot,User Experience,Positive,0.9995755553245544
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['love', 'promo', 'discount']",love promo discount,User Experience,Positive,0.9768710732460022
0,0.396,"good, app, service, great, gojek, use, easy, well, help, helpful","['get', 'date', 'work', 'month']",get date work month,User Experience,Positive,0.9624993205070496
2,0.488,"gopay, crash, keep, top, update, work, still, account, close, fix","['server', 'always', 'busy']",server always busy,Payment,Negative,0.9975046515464783
1,0.769,"driver, get, order, bad, time, customer, always, cancel, star, find","['driver', 'accept', 'ignore', 'cause', 'fare', 'go', 'call', 'answer']",driver accept ignore cause fare go call answer,Service,Negative,0.9975320100784302
0,0.803,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'app', 'really', 'help']",great app really help,User Experience,Positive,0.9997411370277405
0,0.857,"good, app, service, great, gojek, use, easy, well, help, helpful","['thank', 'gojek', 'make', 'life', 'easy', 'promo', 'future']",thank gojek make life easy promo future,User Experience,Positive,0.9995237588882446
0,0.68,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'helpfull', 'ride', 'gojwk', 'online']",good helpfull ride gojwk online,User Experience,Positive,0.9990027546882629
0,0.582,"good, app, service, great, gojek, use, easy, well, help, helpful","['amazing', 'offer', 'nd', 'time', 'pickup', 'thank', 'gojek']",amazing offer nd time pickup thank gojek,User Experience,Positive,0.9992040991783142
0,0.665,"good, app, service, great, gojek, use, easy, well, help, helpful","['many', 'feature', 'application', 'error']",many feature application error,User Experience,Negative,0.999356210231781
0,0.635,"good, app, service, great, gojek, use, easy, well, help, helpful","['somehow', 'hack', 'account', 'crazy', 'careful', 'user']",somehow hack account crazy careful user,User Experience,Negative,0.9973213076591492
0,0.642,"good, app, service, great, gojek, use, easy, well, help, helpful","['cool', 'visual', 'new', 'version', 'good', 'job', 'gojek']",cool visual new version good job gojek,User Experience,Positive,0.9998088479042053
0,0.537,"good, app, service, great, gojek, use, easy, well, help, helpful","['nice', 'driver', 'becatefull']",nice driver becatefull,User Experience,Positive,0.999496340751648
0,0.537,"good, app, service, great, gojek, use, easy, well, help, helpful","['keep', 'improve', 'still', 'good']",keep improve still good,User Experience,Positive,0.9998582601547241
0,0.803,"good, app, service, great, gojek, use, easy, well, help, helpful","['need', 'use', 'good', 'app']",need use good app,User Experience,Positive,0.7466875314712524
0,0.634,"good, app, service, great, gojek, use, easy, well, help, helpful","['keep', 'good', 'service', 'friendly', 'polite', 'customer']",keep good service friendly polite customer,User Experience,Positive,0.998454213142395
0,0.371,"good, app, service, great, gojek, use, easy, well, help, helpful","['button', 'menu']",button menu,User Experience,Positive,0.9733856320381165
0,0.484,"good, app, service, great, gojek, use, easy, well, help, helpful","['pay', 'free', 'fire', 'special', 'crate', 'sayinstall', 'update', 'gojekfunnymy', 'gopay', 'empty']",pay free fire special crate sayinstall update gojekfunnymy gopay empty,User Experience,Negative,0.9996033310890198
0,0.523,"good, app, service, great, gojek, use, easy, well, help, helpful","['driver', 'corner', 'world']",driver corner world,User Experience,Positive,0.9884522557258606
0,0.619,"good, app, service, great, gojek, use, easy, well, help, helpful","['thank', 'safe', 'time']",thank safe time,User Experience,Positive,0.9998185038566589
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'easy', 'use']",good easy use,User Experience,Positive,0.9997110962867737
0,0.536,"good, app, service, great, gojek, use, easy, well, help, helpful","['handy', 'app', 'problem', 'far']",handy app problem far,User Experience,Negative,0.7875868678092957
0,0.62,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'service', 'keep']",good service keep,User Experience,Positive,0.9998518228530884
0,0.535,"good, app, service, great, gojek, use, easy, well, help, helpful","['enjoy', 'changelog', 'app']",enjoy changelog app,User Experience,Positive,0.99968421459198
0,0.58,"good, app, service, great, gojek, use, easy, well, help, helpful","['long', 'ride', 'gojek', 'really', 'satisfy']",long ride gojek really satisfy,User Experience,Positive,0.9996552467346191
0,0.803,"good, app, service, great, gojek, use, easy, well, help, helpful","['useful', 'use', 'really', 'use']",useful use really use,User Experience,Positive,0.9975088834762573
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'reliable']",good reliable,User Experience,Positive,0.9998540878295898
0,0.62,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'service', 'driver']",good service driver,User Experience,Positive,0.9998078942298889
2,0.482,"gopay, crash, keep, top, update, work, still, account, close, fix","['take', 'ektp', 'try', 'take', 'ektp', 'back', 'first', 'page']",take ektp try take ektp back first page,Payment,Negative,0.9959717392921448
0,0.67,"good, app, service, great, gojek, use, easy, well, help, helpful","['customer', 'service', 'need', 'improve']",customer service need improve,User Experience,Negative,0.8633148074150085
0,0.62,"good, app, service, great, gojek, use, easy, well, help, helpful","['always', 'happy', 'application']",always happy application,User Experience,Positive,0.9998668432235718
1,0.437,"driver, get, order, bad, time, customer, always, cancel, star, find","['forget', 'know', 'know']",forget know know,Service,Negative,0.992661714553833
0,0.574,"good, app, service, great, gojek, use, easy, well, help, helpful","['absolutely', 'wonderful', 'ride']",absolutely wonderful ride,User Experience,Positive,0.9998822212219238
0,0.581,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'experience', 'time']",great experience time,User Experience,Positive,0.9998736381530762
2,0.594,"gopay, crash, keep, top, update, work, still, account, close, fix","['work', 'virtual', 'android', 'pc']",work virtual android pc,Payment,Negative,0.9685114622116089
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['love', 'convenient']",love convenient,User Experience,Positive,0.999695897102356
0,0.541,"good, app, service, great, gojek, use, easy, well, help, helpful","['help', 'findaya', 'paylater', 'change']",help findaya paylater change,User Experience,Negative,0.9802440404891968
0,0.67,"good, app, service, great, gojek, use, easy, well, help, helpful","['quick', 'response', 'good', 'job']",quick response good job,User Experience,Positive,0.9998428821563721
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'convenient']",good convenient,User Experience,Positive,0.9997894167900085
0,0.869,"good, app, service, great, gojek, use, easy, well, help, helpful","['thank', 'gojek', 'good', 'servicing', 'much', 'voucher', 'promo', 'bless']",thank gojek good servicing much voucher promo bless,User Experience,Positive,0.9996095299720764
1,0.59,"driver, get, order, bad, time, customer, always, cancel, star, find","['driver', 'always', 'know']",driver always know,Service,Positive,0.9982457160949707
0,0.619,"good, app, service, great, gojek, use, easy, well, help, helpful","['happy', 'customer', 'year']",happy customer year,User Experience,Positive,0.9998781681060791
2,0.538,"gopay, crash, keep, top, update, work, still, account, close, fix","['crash', 'update', 'sep']",crash update sep,Payment,Negative,0.997090220451355
