Dominant_topic,Perc_Contrib,Topic_Keywords,Data_Lemmatized,Content,Aspect,Sentiment,Score
0,0.385,"good, app, service, great, gojek, use, easy, well, help, helpful","['update', 'make', 'even', 'bad']",update make even bad,User Experience,Negative,-0.6999999999999998
0,0.551,"good, app, service, great, gojek, use, easy, well, help, helpful","['slow', 'application']",slow application,User Experience,Negative,-0.30000000000000004
0,0.495,"good, app, service, great, gojek, use, easy, well, help, helpful","['strong', 'gojek', 'keep', 'good', 'work']",strong gojek keep good work,User Experience,Positive,0.5666666666666667
0,0.67,"good, app, service, great, gojek, use, easy, well, help, helpful","['friendly', 'helpful', 'driver', 'thank']",friendly helpful driver thank,User Experience,Positive,0.375
0,0.619,"good, app, service, great, gojek, use, easy, well, help, helpful","['driver', 'kind', 'friendly']",driver kind friendly,User Experience,Positive,0.4875
0,0.764,"good, app, service, great, gojek, use, easy, well, help, helpful","['love', 'app', 'use', 'gopaylater', 'less', 'u', 'gojek']",love app use gopaylater less u gojek,User Experience,Positive,0.16666666666666669
1,0.393,"driver, get, order, bad, time, customer, always, cancel, star, find","['always', 'fail', 'read']",always fail read,Service,Negative,-0.5
1,0.596,"driver, get, order, bad, time, customer, always, cancel, star, find","['difficult', 'book', 'ride']",difficult book ride,Service,Negative,-0.5
0,0.591,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'even', 'use', 'account', 'anymore']",good even use account anymore,User Experience,Positive,0.7
1,0.646,"driver, get, order, bad, time, customer, always, cancel, star, find","['driver', 'always', 'come', 'time']",driver always come time,Service,Positive,0.0
0,0.621,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'place']",good app place,User Experience,Positive,0.7
1,0.596,"driver, get, order, bad, time, customer, always, cancel, star, find","['answer', 'driver', 'call']",answer driver call,Service,Positive,0.0
0,0.625,"good, app, service, great, gojek, use, easy, well, help, helpful","['spend', 'much', 'space']",spend much space,User Experience,Positive,0.2
1,0.578,"driver, get, order, bad, time, customer, always, cancel, star, find","['driver', 'move', 'rstaurant']",driver move rstaurant,Service,Positive,0.0
2,0.485,"gopay, crash, keep, top, update, work, still, account, close, fix","['pay', 'barcode', 'nownot', 'merchant', 'qa', 'code', 'scanner']",pay barcode nownot merchant qa code scanner,Payment,Positive,0.0
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'app', 'need']",great app need,User Experience,Positive,0.8
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'use']",easy use,User Experience,Positive,0.43333333333333335
2,0.546,"gopay, crash, keep, top, update, work, still, account, close, fix","['ticket', 'arld', 'month', 'get', 'respond', 'anymore', 'yet', 'poor', 'handling', 'problem']",ticket arld month get respond anymore yet poor handling problem,Payment,Negative,-0.4
0,0.803,"good, app, service, great, gojek, use, easy, well, help, helpful","['use', 'app', 'everyday', 'useful']",use app everyday useful,User Experience,Positive,0.04999999999999999
0,0.537,"good, app, service, great, gojek, use, easy, well, help, helpful","['support', 'system', 'dark', 'mode']",support system dark mode,User Experience,Negative,-0.15
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'use']",easy use,User Experience,Positive,0.43333333333333335
0,0.801,"good, app, service, great, gojek, use, easy, well, help, helpful","['make', 'daily', 'life', 'easy']",make daily life easy,User Experience,Positive,0.21666666666666667
0,0.709,"good, app, service, great, gojek, use, easy, well, help, helpful","['bad', 'app', 'well', 'use', 'grab']",bad app well use grab,User Experience,Negative,-0.6999999999999998
0,0.436,"good, app, service, great, gojek, use, easy, well, help, helpful","['mode', 'white', 'burn', 'eye']",mode white burn eye,User Experience,Positive,0.0
0,0.62,"good, app, service, great, gojek, use, easy, well, help, helpful","['helpfull', 'rush', 'situation']",helpfull rush situation,User Experience,Positive,0.0
1,0.445,"driver, get, order, bad, time, customer, always, cancel, star, find","['bad', 'connect', 'driver']",bad connect driver,Service,Negative,-0.6999999999999998
0,0.803,"good, app, service, great, gojek, use, easy, well, help, helpful","['cool', 'app', 'compare', 'grab']",cool app compare grab,User Experience,Positive,0.35
0,0.607,"good, app, service, great, gojek, use, easy, well, help, helpful","['say', 'brilliant', 'service']",say brilliant service,User Experience,Positive,0.9
0,0.76,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'apsvery', 'helpful']",good apsvery helpful,User Experience,Positive,0.7
0,0.803,"good, app, service, great, gojek, use, easy, well, help, helpful","['really', 'helpful', 'daily', 'life']",really helpful daily life,User Experience,Positive,0.1
2,0.471,"gopay, crash, keep, top, update, work, still, account, close, fix","['keep', 'crash']",keep crash,Payment,Positive,0.0
1,0.63,"driver, get, order, bad, time, customer, always, cancel, star, find","['expense', 'charge', 'tell', 'usher']",expense charge tell usher,Service,Positive,0.0
1,0.51,"driver, get, order, bad, time, customer, always, cancel, star, find","['make', 'estimated', 'time', 'feautre', 'gofood', 'helpful', 'know']",make estimated time feautre gofood helpful know,Service,Positive,0.0
0,0.724,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'economical']",good economical,User Experience,Positive,0.5
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'use']",easy use,User Experience,Positive,0.43333333333333335
0,0.606,"good, app, service, great, gojek, use, easy, well, help, helpful","['many', 'unnecessary', 'update']",many unnecessary update,User Experience,Positive,0.04999999999999999
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['helpful', 'app']",helpful app,User Experience,Positive,0.0
1,0.548,"driver, get, order, bad, time, customer, always, cancel, star, find","['lousy', 'support', 'staff', 'unprofessional', 'attitude', 'reply', 'many', 'email']",lousy support staff unprofessional attitude reply many email,Service,Positive,0.0
0,0.62,"good, app, service, great, gojek, use, easy, well, help, helpful","['get', 'well', 'well']",get well well,User Experience,Positive,0.0
1,0.522,"driver, get, order, bad, time, customer, always, cancel, star, find","['give', 'reason']",give reason,Service,Positive,0.0
0,0.799,"good, app, service, great, gojek, use, easy, well, help, helpful","['delivery', 'fee', 'ridiculously', 'high']",delivery fee ridiculously high,User Experience,Positive,0.16
0,0.537,"good, app, service, great, gojek, use, easy, well, help, helpful","['ride', 'give', 'promotion', 'price']",ride give promotion price,User Experience,Positive,0.0
0,0.777,"good, app, service, great, gojek, use, easy, well, help, helpful","['thank', 'much', 'help', 'almost', 'everyday']",thank much help almost everyday,User Experience,Positive,0.0
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'helpful']",good app helpful,User Experience,Positive,0.7
1,0.564,"driver, get, order, bad, time, customer, always, cancel, star, find","['difficult', 'find', 'certain', 'restaurant', 'name']",difficult find certain restaurant name,Service,Negative,-0.14285714285714285
2,0.541,"gopay, crash, keep, top, update, work, still, account, close, fix","['clear', 'cart', 'redownload']",clear cart redownload,Payment,Positive,0.10000000000000002
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'helpful', 'app']",great helpful app,User Experience,Positive,0.8
0,0.601,"good, app, service, great, gojek, use, easy, well, help, helpful","['voucher', 'distribution', 'receive', 'voucher']",voucher distribution receive voucher,User Experience,Positive,0.0
2,0.54,"gopay, crash, keep, top, update, work, still, account, close, fix","['upgrade', 'gopay', 'fix', 'verification', 'system']",upgrade gopay fix verification system,Payment,Positive,0.0
0,0.62,"good, app, service, great, gojek, use, easy, well, help, helpful","['sometimes', 'well', 'grab']",sometimes well grab,User Experience,Positive,0.0
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['help', 'lot', 'reliable']",help lot reliable,User Experience,Positive,0.0
1,0.56,"driver, get, order, bad, time, customer, always, cancel, star, find","['get', 'pricey', 'customer', 'also', 'hear', 'driver', 'get', 'less', 'payment']",get pricey customer also hear driver get less payment,Service,Negative,-0.16666666666666666
0,0.537,"good, app, service, great, gojek, use, easy, well, help, helpful","['already', 'ask', 'dark', 'mode']",already ask dark mode,User Experience,Negative,-0.15
0,0.62,"good, app, service, great, gojek, use, easy, well, help, helpful","['find', 'service', 'app']",find service app,User Experience,Positive,0.0
0,0.559,"good, app, service, great, gojek, use, easy, well, help, helpful","['already', 'gojek', 'several', 'year', 'send', 'balance', 'gojek', 'gojek', 'anymore']",already gojek several year send balance gojek gojek anymore,User Experience,Positive,0.0
0,0.527,"good, app, service, great, gojek, use, easy, well, help, helpful","['goclub', 'use', 'go', 'wrong']",goclub use go wrong,User Experience,Negative,-0.5
0,0.765,"good, app, service, great, gojek, use, easy, well, help, helpful","['well', 'fast', 'day']",well fast day,User Experience,Positive,0.2
0,0.551,"good, app, service, great, gojek, use, easy, well, help, helpful","['fast', 'clean']",fast clean,User Experience,Positive,0.2833333333333333
0,0.771,"good, app, service, great, gojek, use, easy, well, help, helpful","['size', 'app', 'big']",size app big,User Experience,Positive,0.0
0,0.69,"good, app, service, great, gojek, use, easy, well, help, helpful","['use', 'app', 'frequently', 'thank']",use app frequently thank,User Experience,Positive,0.1
0,0.694,"good, app, service, great, gojek, use, easy, well, help, helpful","['support', 'gojek', 'great', 'service', 'let', 'competitor', 'become', 'monopoly']",support gojek great service let competitor become monopoly,User Experience,Positive,0.8
1,0.438,"driver, get, order, bad, time, customer, always, cancel, star, find","['customer', 'support', 'awful']",customer support awful,Service,Negative,-1.0
0,0.619,"good, app, service, great, gojek, use, easy, well, help, helpful","['cost', 'get', 'expensive']",cost get expensive,User Experience,Negative,-0.5
0,0.799,"good, app, service, great, gojek, use, easy, well, help, helpful","['many', 'choice', 'service', 'need']",many choice service need,User Experience,Positive,0.5
1,0.364,"driver, get, order, bad, time, customer, always, cancel, star, find","['frequent', 'ask', 'update']",frequent ask update,Service,Positive,0.1
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['need', 'promotion']",need promotion,User Experience,Positive,0.0
2,0.509,"gopay, crash, keep, top, update, work, still, account, close, fix","['server', 'busy', 'whole', 'month']",server busy whole month,Payment,Positive,0.15000000000000002
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['awesome', 'service', 'thank']",awesome service thank,User Experience,Positive,1.0
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['love', 'use', 'app']",love use app,User Experience,Positive,0.5
0,0.352,"good, app, service, great, gojek, use, easy, well, help, helpful","['bad', 'helpc', 'voucher', 'treasure', 'dissappear', 'even', 'expire', 'yet', 'gojek', 'fair']",bad helpc voucher treasure dissappear even expire yet gojek fair,User Experience,Positive,5.551115123125783e-17
0,0.824,"good, app, service, great, gojek, use, easy, well, help, helpful","['wish', 'voucher', 'spend', 'lot', 'gojek']",wish voucher spend lot gojek,User Experience,Positive,0.0
0,0.581,"good, app, service, great, gojek, use, easy, well, help, helpful","['always', 'get', 'discount', 'happy', 'gojek']",always get discount happy gojek,User Experience,Positive,0.8
2,0.552,"gopay, crash, keep, top, update, work, still, account, close, fix","['force', 'close', 'device']",force close device,Payment,Positive,0.0
0,0.619,"good, app, service, great, gojek, use, easy, well, help, helpful","['quite', 'voucher', 'time']",quite voucher time,User Experience,Positive,0.0
0,0.526,"good, app, service, great, gojek, use, easy, well, help, helpful","['money', 'freeze', 'pay', 'bill', 'use', 'gopay']",money freeze pay bill use gopay,User Experience,Positive,0.0
0,0.709,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'job', 'service', 'get', 'well']",good job service get well,User Experience,Positive,0.7
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'world']",good app world,User Experience,Positive,0.7
0,0.681,"good, app, service, great, gojek, use, easy, well, help, helpful","['mich', 'much', 'friendly', 'driver', 'thumb']",mich much friendly driver thumb,User Experience,Positive,0.375
0,0.601,"good, app, service, great, gojek, use, easy, well, help, helpful","['really', 'good', 'hbut', 'confuse']",really good hbut confuse,User Experience,Positive,0.7
0,0.55,"good, app, service, great, gojek, use, easy, well, help, helpful","['get', 'anymore']",get anymore,User Experience,Positive,0.0
0,0.724,"good, app, service, great, gojek, use, easy, well, help, helpful","['really', 'fit']",really fit,User Experience,Positive,0.4
0,0.638,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'experience', 'gojek', 'staff']",great experience gojek staff,User Experience,Positive,0.8
1,0.514,"driver, get, order, bad, time, customer, always, cancel, star, find","['always', 'time']",always time,Service,Positive,0.0
1,0.712,"driver, get, order, bad, time, customer, always, cancel, star, find","['encounter', 'bad', 'experience', 'regard', 'gojek', 'driver', 'rude', 'lousy', 'attitude']",encounter bad experience regard gojek driver rude lousy attitude,Service,Negative,-0.49999999999999994
0,0.837,"good, app, service, great, gojek, use, easy, well, help, helpful","['fast', 'good', 'reasonable', 'price', 'ragrd', 'sam']",fast good reasonable price ragrd sam,User Experience,Positive,0.36666666666666664
0,0.451,"good, app, service, great, gojek, use, easy, well, help, helpful",['install'],install,User Experience,Positive,0.0
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['application', 'really', 'helpful']",application really helpful,User Experience,Positive,0.2
0,0.537,"good, app, service, great, gojek, use, easy, well, help, helpful","['always', 'offline', 'other', 'online']",always offline other online,User Experience,Negative,-0.125
1,0.649,"driver, get, order, bad, time, customer, always, cancel, star, find","['sometimes', 'find', 'driver', 'rain']",sometimes find driver rain,Service,Positive,0.0
0,0.673,"good, app, service, great, gojek, use, easy, well, help, helpful",['app'],app,User Experience,Positive,0.0
2,0.423,"gopay, crash, keep, top, update, work, still, account, close, fix","['start', 'app', 'hang', 'already', 'joke']",start app hang already joke,Payment,Positive,0.0
1,0.549,"driver, get, order, bad, time, customer, always, cancel, star, find","['lose', 'money', 'know', 'sell', 'gold', 'get', 'gopay']",lose money know sell gold get gopay,Service,Positive,0.0
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['useful', 'app']",useful app,User Experience,Positive,0.3
0,0.62,"good, app, service, great, gojek, use, easy, well, help, helpful","['lead', 'transportation', 'app']",lead transportation app,User Experience,Positive,0.0
1,0.376,"driver, get, order, bad, time, customer, always, cancel, star, find","['account', 'charge', 'call', 'rp', 'notification', 'go', 'gopay']",account charge call rp notification go gopay,Service,Positive,0.0
0,0.803,"good, app, service, great, gojek, use, easy, well, help, helpful","['much', 'promo', 'option', 'grab']",much promo option grab,User Experience,Positive,0.2
0,0.673,"good, app, service, great, gojek, use, easy, well, help, helpful",['helpful'],helpful,User Experience,Positive,0.0
0,0.673,"good, app, service, great, gojek, use, easy, well, help, helpful",['helpful'],helpful,User Experience,Positive,0.0
0,0.634,"good, app, service, great, gojek, use, easy, well, help, helpful","['year', 'bad', 'experience', 'gojek']",year bad experience gojek,User Experience,Negative,-0.6999999999999998
1,0.564,"driver, get, order, bad, time, customer, always, cancel, star, find","['location', 'suddenly', 'change', 'middle', 'gofood', 'order']",location suddenly change middle gofood order,Service,Positive,0.0
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['super', 'cool', 'app']",super cool app,User Experience,Positive,0.3416666666666667
1,0.688,"driver, get, order, bad, time, customer, always, cancel, star, find","['cancel', 'time', 'row', 'last', 'minute']",cancel time row last minute,Service,Positive,0.0
0,0.672,"good, app, service, great, gojek, use, easy, well, help, helpful",['perfect'],perfect,User Experience,Positive,1.0
0,0.62,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'service', 'far']",good service far,User Experience,Positive,0.39999999999999997
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['nice', 'easy', 'use']",nice easy use,User Experience,Positive,0.5166666666666666
0,0.372,"good, app, service, great, gojek, use, easy, well, help, helpful","['enable', 'location']",enable location,User Experience,Positive,0.0
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['promo', 'well']",promo well,User Experience,Positive,0.0
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'live', 'app']",easy live app,User Experience,Positive,0.28484848484848485
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['really', 'great', 'app']",really great app,User Experience,Positive,0.8
0,0.616,"good, app, service, great, gojek, use, easy, well, help, helpful","['open', 'gojek', 'app']",open gojek app,User Experience,Positive,0.0
2,0.574,"gopay, crash, keep, top, update, work, still, account, close, fix","['eveen', 'worst', 'update', 'back', 'previous']",eveen worst update back previous,Payment,Negative,-0.3888888888888889
1,0.68,"driver, get, order, bad, time, customer, always, cancel, star, find","['good', 'driver', 'book', 'arrive', 'place', 'see', 'cancel', 'driver', 'book', 'emergency', 'use']",good driver book arrive place see cancel driver book emergency use,Service,Positive,0.7
2,0.47,"gopay, crash, keep, top, update, work, still, account, close, fix","['hate', 'link']",hate link,Payment,Negative,-0.8
2,0.539,"gopay, crash, keep, top, update, work, still, account, close, fix","['change', 'confuse', 'hell']",change confuse hell,Payment,Positive,0.0
0,0.646,"good, app, service, great, gojek, use, easy, well, help, helpful","['always', 'great', 'day', 'gojek']",always great day gojek,User Experience,Positive,0.8
2,0.549,"gopay, crash, keep, top, update, work, still, account, close, fix","['transaction', 'history', 'flexibility']",transaction history flexibility,Payment,Positive,0.0
1,0.721,"driver, get, order, bad, time, customer, always, cancel, star, find","['get', 'cancel', 'last', 'min', 'time', 'row']",get cancel last min time row,Service,Positive,0.0
0,0.689,"good, app, service, great, gojek, use, easy, well, help, helpful","['driver', 'become', 'chaotic', 'protest', 'riot', 'become', 'massive', 'group', 'gangster', 'thank', 'uniform', 'unemployment']",driver become chaotic protest riot become massive group gangster thank uniform unemployment,User Experience,Positive,0.0
0,0.622,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'helpfull', 'banget']",good helpfull banget,User Experience,Positive,0.7
0,0.709,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'enjoy', 'use', 'app']",good app enjoy use app,User Experience,Positive,0.55
1,0.711,"driver, get, order, bad, time, customer, always, cancel, star, find","['gojek', 'driver', 'keep', 'cancel', 'trip', 'hold', 'minute', 'time', 'waste', 'customer', 'time']",gojek driver keep cancel trip hold minute time waste customer time,Service,Negative,-0.2
2,0.6,"gopay, crash, keep, top, update, work, still, account, close, fix","['authorise', 'british', 'phone', 'number']",authorise british phone number,Payment,Positive,0.0
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'helpful']",good app helpful,User Experience,Positive,0.7
0,0.451,"good, app, service, great, gojek, use, easy, well, help, helpful",['login'],login,User Experience,Positive,0.0
0,0.826,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'helpful', 'really', 'nice']",good app helpful really nice,User Experience,Positive,0.6499999999999999
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['really', 'helpful', 'app']",really helpful app,User Experience,Positive,0.2
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['useful', 'aplication']",useful aplication,User Experience,Positive,0.3
0,0.608,"good, app, service, great, gojek, use, easy, well, help, helpful","['fake', 'promo', 'gopay', 'merchant', 'bad', 'quality', 'customer', 'service']",fake promo gopay merchant bad quality customer service,User Experience,Negative,-0.5999999999999999
0,0.464,"good, app, service, great, gojek, use, easy, well, help, helpful","['always', 'come', 'handy']",always come handy,User Experience,Positive,0.6
2,0.459,"gopay, crash, keep, top, update, work, still, account, close, fix","['ux', 'team', 'well', 'research']",ux team well research,Payment,Positive,0.0
0,0.551,"good, app, service, great, gojek, use, easy, well, help, helpful","['clean', 'friendly']",clean friendly,User Experience,Positive,0.37083333333333335
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'app', 'thank']",great app thank,User Experience,Positive,0.8
0,0.794,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'familiar', 'ams', 'helpfull']",easy familiar ams helpfull,User Experience,Positive,0.4041666666666667
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['really', 'helpful', 'app']",really helpful app,User Experience,Positive,0.2
1,0.595,"driver, get, order, bad, time, customer, always, cancel, star, find","['cancel', 'someone', 'order', 'irresponsible', 'incompetent', 'service']",cancel someone order irresponsible incompetent service,Service,Negative,-0.35
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'user']",good app user,User Experience,Positive,0.7
0,0.8,"good, app, service, great, gojek, use, easy, well, help, helpful","['gojek', 'good', 'application', 'provide', 'well', 'service', 'customer', 'hopefully', 'company', 'extend', 'value', 'future']",gojek good application provide well service customer hopefully company extend value future,User Experience,Positive,0.35
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['really', 'love', 'app']",really love app,User Experience,Positive,0.5
0,0.369,"good, app, service, great, gojek, use, easy, well, help, helpful","['customer', 'support']",customer support,User Experience,Positive,0.0
0,0.62,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'customer', 'service']",good customer service,User Experience,Positive,0.7
2,0.399,"gopay, crash, keep, top, update, work, still, account, close, fix","['new', 'version', 'bad']",new version bad,Payment,Negative,-0.28181818181818175
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['great', 'job', 'thank']",great job thank,User Experience,Positive,0.8
1,0.573,"driver, get, order, bad, time, customer, always, cancel, star, find","['keep', 'cancel', 'trip', 'drop', 'star']",keep cancel trip drop star,Service,Positive,0.0
1,0.598,"driver, get, order, bad, time, customer, always, cancel, star, find","['rude', 'lousy', 'driver', 'poor', 'attitude', 'service', 'driver', 'bother', 'respond', 'chat', 'pickup', 'confirmation', 'decide', 'boycott', 'deactivate', 'gojek', 'account']",rude lousy driver poor attitude service driver bother respond chat pickup confirmation decide boycott deactivate gojek account,Service,Negative,-0.4000000000000001
0,0.673,"good, app, service, great, gojek, use, easy, well, help, helpful",['thank'],thank,User Experience,Positive,0.0
1,0.521,"driver, get, order, bad, time, customer, always, cancel, star, find","['far', 'dissapointe']",far dissapointe,Service,Positive,0.1
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'usefull']",good app usefull,User Experience,Positive,0.7
1,0.576,"driver, get, order, bad, time, customer, always, cancel, star, find","['food', 'come', 'often', 'tamper']",food come often tamper,Service,Positive,0.0
0,0.802,"good, app, service, great, gojek, use, easy, well, help, helpful","['super', 'helpful', 'life', 'saviour']",super helpful life saviour,User Experience,Positive,0.3333333333333333
0,0.684,"good, app, service, great, gojek, use, easy, well, help, helpful","['rather', 'mediocre', 'app']",rather mediocre app,User Experience,Negative,-0.5
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'service']",good service,User Experience,Positive,0.7
2,0.519,"gopay, crash, keep, top, update, work, still, account, close, fix","['add', 'gopay', 'payment', 'integration', 'scribd']",add gopay payment integration scribd,Payment,Positive,0.0
2,0.395,"gopay, crash, keep, top, update, work, still, account, close, fix","['balance', 'yet', 'seriously']",balance yet seriously,Payment,Negative,-0.3333333333333333
0,0.752,"good, app, service, great, gojek, use, easy, well, help, helpful","['love', 'gojek', 'make', 'life', 'easy', 'anyway']",love gojek make life easy anyway,User Experience,Positive,0.4666666666666667
0,0.753,"good, app, service, great, gojek, use, easy, well, help, helpful","['gojek', 'good', 'delivedy', 'food']",gojek good delivedy food,User Experience,Positive,0.7
0,0.62,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'customer', 'service']",good customer service,User Experience,Positive,0.7
1,0.405,"driver, get, order, bad, time, customer, always, cancel, star, find","['account', 'always', 'offline', 'order', 'gofood']",account always offline order gofood,Service,Positive,0.0
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'helpfull']",good app helpfull,User Experience,Positive,0.7
0,0.62,"good, app, service, great, gojek, use, easy, well, help, helpful","['application', 'far', 'well']",application far well,User Experience,Positive,0.1
1,0.39,"driver, get, order, bad, time, customer, always, cancel, star, find","['stupid', 'yet', 'rate', 'star']",stupid yet rate star,Service,Negative,-0.7999999999999999
2,0.527,"gopay, crash, keep, top, update, work, still, account, close, fix","['add', 'indomaret', 'medium', 'top', 'saldo']",add indomaret medium top saldo,Payment,Positive,0.5
0,0.556,"good, app, service, great, gojek, use, easy, well, help, helpful","['driver', 'good', 'company', 'gpr', 'good']",driver good company gpr good,User Experience,Positive,0.7
2,0.485,"gopay, crash, keep, top, update, work, still, account, close, fix","['receive', 'transaction', 'code', 'cash']",receive transaction code cash,Payment,Positive,0.0
0,0.672,"good, app, service, great, gojek, use, easy, well, help, helpful",['awesome'],awesome,User Experience,Positive,1.0
0,0.673,"good, app, service, great, gojek, use, easy, well, help, helpful",['helpfull'],helpfull,User Experience,Positive,0.0
0,0.541,"good, app, service, great, gojek, use, easy, well, help, helpful","['deserve', 'use', 'really', 'bad', 'impressive']",deserve use really bad impressive,User Experience,Positive,0.15000000000000008
0,0.704,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'aplicationi']",good aplicationi,User Experience,Positive,0.7
2,0.552,"gopay, crash, keep, top, update, work, still, account, close, fix","['fix', 'force', 'close']",fix force close,Payment,Positive,0.0
0,0.772,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'friendly', 'used']",good friendly used,User Experience,Positive,0.5375
1,0.767,"driver, get, order, bad, time, customer, always, cancel, star, find","['really', 'bad', 'gal', 'cm', 'today', 'get', 'gojek', 'end', 'uncle', 'tell', 'use', 'kid', 'cm', 'kid', 'hit', 'cm', 'get', 'gojek', 'fair', 'parent', 'kid', 'hit']",really bad gal cm today get gojek end uncle tell use kid cm kid hit cm get gojek fair parent kid hit,Service,Positive,5.551115123125783e-17
0,0.732,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app']",good app,User Experience,Positive,0.7
0,0.62,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'customer', 'service']",good customer service,User Experience,Positive,0.7
0,0.37,"good, app, service, great, gojek, use, easy, well, help, helpful","['long', 'install']",long install,User Experience,Negative,-0.05
1,0.516,"driver, get, order, bad, time, customer, always, cancel, star, find","['want', 'take', 'order', 'thank']",want take order thank,Service,Positive,0.0
0,0.803,"good, app, service, great, gojek, use, easy, well, help, helpful","['help', 'life', 'easy', 'lot']",help life easy lot,User Experience,Positive,0.43333333333333335
2,0.471,"gopay, crash, keep, top, update, work, still, account, close, fix","['hate', 'update']",hate update,Payment,Negative,-0.8
0,0.801,"good, app, service, great, gojek, use, easy, well, help, helpful","['make', 'life', 'easy', 'thank']",make life easy thank,User Experience,Positive,0.43333333333333335
0,0.476,"good, app, service, great, gojek, use, easy, well, help, helpful","['help', 'alot', 'hungry', 'lazy', 'go']",help alot hungry lazy go,User Experience,Negative,-0.25
0,0.664,"good, app, service, great, gojek, use, easy, well, help, helpful","['life', 'always', 'easy', 'gojek']",life always easy gojek,User Experience,Positive,0.43333333333333335
0,0.551,"good, app, service, great, gojek, use, easy, well, help, helpful","['need', 'house']",need house,User Experience,Positive,0.0
0,0.508,"good, app, service, great, gojek, use, easy, well, help, helpful","['offer', 'account', 'deletion']",offer account deletion,User Experience,Positive,0.0
0,0.551,"good, app, service, great, gojek, use, easy, well, help, helpful","['app', 'confuse']",app confuse,User Experience,Positive,0.0
0,0.672,"good, app, service, great, gojek, use, easy, well, help, helpful",['need'],need,User Experience,Positive,0.0
0,0.553,"good, app, service, great, gojek, use, easy, well, help, helpful","['mean', 'app', 'century', 'right']",mean app century right,User Experience,Negative,-0.01339285714285715
0,0.547,"good, app, service, great, gojek, use, easy, well, help, helpful","['pleasant', 'ride']",pleasant ride,User Experience,Positive,0.7333333333333333
0,0.61,"good, app, service, great, gojek, use, easy, well, help, helpful","['always', 'good', 'gojek']",always good gojek,User Experience,Positive,0.7
1,0.476,"driver, get, order, bad, time, customer, always, cancel, star, find","['help', 'get', 'food', 'easily']",help get food easily,Service,Positive,0.43333333333333335
0,0.763,"good, app, service, great, gojek, use, easy, well, help, helpful","['need', 'outside', 'anymore']",need outside anymore,User Experience,Positive,0.0
0,0.772,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'local', 'app']",good local app,User Experience,Positive,0.35
0,0.762,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'user', 'experience']",good user experience,User Experience,Positive,0.7
